MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2020-07-22 06:38:55,8,4.06,2,Free_feed,Pellet,Left,0,0,168,0.0,0,FED
2020-07-22 06:44:07,8,4.06,3,Free_feed,Pellet,Left,0,0,169,0.0,0,FED
2020-07-22 06:44:22,8,4.07,1,Free_feed,Pellet,Left,0,0,170,13.0,0,FED
2020-07-22 06:44:38,8,4.06,1,Free_feed,Pellet,Left,0,0,171,13.0,0,FED
2020-07-22 06:45:10,8,4.05,2,Free_feed,Pellet,Left,0,0,172,28.0,0,FED
2020-07-22 06:45:30,8,4.05,1,Free_feed,Pellet,Left,0,0,173,17.0,0,FED
2020-07-22 06:45:46,8,4.06,1,Free_feed,Pellet,Left,0,0,174,13.0,0,FED
2020-07-22 08:28:38,8,4.06,1,Free_feed,Pellet,Left,0,0,175,0.0,0,FED
2020-07-22 08:28:59,8,4.06,1,Free_feed,Pellet,Left,0,0,176,17.0,0,FED
2020-07-22 08:29:15,8,4.05,1,Free_feed,Pellet,Left,0,0,177,14.0,0,FED
2020-07-22 08:29:32,8,4.07,1,Free_feed,Pellet,Left,0,0,178,14.0,0,FED
2020-07-22 08:29:57,8,4.05,1,Free_feed,Pellet,Left,0,0,179,22.0,0,FED
2020-07-22 08:30:23,8,4.06,2,Free_feed,Pellet,Left,0,0,180,21.0,0,FED
2020-07-22 08:30:39,8,4.05,1,Free_feed,Pellet,Left,0,0,181,13.0,0,FED
2020-07-22 08:30:58,8,4.05,1,Free_feed,Pellet,Left,0,0,182,16.0,0,FED
2020-07-22 08:31:31,8,4.06,3,Free_feed,Pellet,Left,0,0,183,26.0,0,FED
2020-07-22 08:31:44,8,4.05,1,Free_feed,Pellet,Left,0,0,184,10.0,0,FED
2020-07-22 10:10:48,8,4.05,2,Free_feed,Pellet,Left,0,0,185,0.0,0,FED
2020-07-22 10:11:04,8,4.05,1,Free_feed,Pellet,Left,0,0,186,13.0,0,FED
2020-07-22 10:11:51,8,4.05,1,Free_feed,Pellet,Left,0,0,187,44.0,0,FED
2020-07-22 10:12:01,8,4.04,2,Free_feed,Pellet,Left,0,0,188,5.0,0,FED
2020-07-22 10:12:56,8,4.05,1,Free_feed,Pellet,Left,0,0,189,52.0,0,FED
2020-07-22 10:13:08,8,4.06,2,Free_feed,Pellet,Left,0,0,190,6.0,0,FED
2020-07-22 10:58:49,8,4.05,1,Free_feed,Pellet,Left,0,0,191,0.0,0,FED
2020-07-22 10:59:04,8,4.05,3,Free_feed,Pellet,Left,0,0,192,8.0,0,FED
2020-07-22 10:59:19,8,4.05,1,Free_feed,Pellet,Left,0,0,193,13.0,0,FED
2020-07-22 10:59:35,8,4.05,1,Free_feed,Pellet,Left,0,0,194,13.0,0,FED
2020-07-22 10:59:50,8,4.05,1,Free_feed,Pellet,Left,0,0,195,12.0,0,FED
2020-07-22 11:00:05,8,4.05,1,Free_feed,Pellet,Left,0,0,196,13.0,0,FED
2020-07-22 11:01:17,8,4.05,3,Free_feed,Pellet,Left,0,0,197,66.0,0,FED
2020-07-22 11:01:32,8,4.05,2,Free_feed,Pellet,Left,0,0,198,10.0,0,FED
2020-07-22 11:37:05,8,4.05,1,Free_feed,Pellet,Left,0,0,199,0.0,0,FED
2020-07-22 11:37:10,8,4.05,1,Free_feed,Pellet,Left,0,0,200,2.0,0,FED
2020-07-22 11:37:30,8,4.05,1,Free_feed,Pellet,Left,0,0,201,17.0,0,FED
2020-07-22 11:37:36,8,4.05,1,Free_feed,Pellet,Left,0,0,202,4.0,0,FED
2020-07-22 11:38:08,8,4.04,3,Free_feed,Pellet,Left,0,0,203,25.0,0,FED
2020-07-22 11:38:24,8,4.04,1,Free_feed,Pellet,Left,0,0,204,13.0,0,FED
2020-07-22 11:38:41,8,4.05,2,Free_feed,Pellet,Left,0,0,205,12.0,0,FED
2020-07-22 11:39:04,8,4.05,1,Free_feed,Pellet,Left,0,0,206,20.0,0,FED
2020-07-22 12:12:18,8,4.05,2,Free_feed,Pellet,Left,0,0,207,0.0,0,FED
2020-07-22 12:12:35,8,4.04,2,Free_feed,Pellet,Left,0,0,208,13.0,0,FED
2020-07-22 12:12:49,8,4.04,1,Free_feed,Pellet,Left,0,0,209,11.0,0,FED
2020-07-22 12:13:11,8,4.05,1,Free_feed,Pellet,Left,0,0,210,19.0,0,FED
